run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,irrigation_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
134,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2019_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
135,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2020_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
136,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2021_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
137,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2022_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
138,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,BW_CType3_2023_100_25832_etrs89-utm32n.asc,BWirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
139,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2017_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
140,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2018_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
141,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2019_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
142,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2020_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
143,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2021_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
144,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2022_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
145,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,MV_CType2_2023_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
146,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2017_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
147,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2018_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
148,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2019_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
149,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2020_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
150,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2021_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
151,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2022_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
152,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,MV_CType3_2023_100_25832_etrs89-utm32n.asc,MVirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
153,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2017_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
154,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2018_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
155,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2019_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
156,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2020_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
157,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2021_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
158,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2022_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
159,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,RP_CType2_2023_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
160,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2017_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
161,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2018_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
162,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2019_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
163,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2020_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
164,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2021_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
165,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2022_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
166,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,RP_CType3_2023_100_25832_etrs89-utm32n.asc,RPirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
167,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2017_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
168,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2018_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
169,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2019_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
170,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2020_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
171,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2021_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
172,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2022_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
173,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SAAR_CType2_2023_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
174,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2017_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
175,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2018_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
176,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2019_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
177,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2020_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
178,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2021_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
179,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2022_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
180,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,,,historic_runs,,SAAR_CType3_2023_100_25832_etrs89-utm32n.asc,SAARirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
181,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2017_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
182,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2018_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
183,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2019_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
184,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2020_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
185,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2021_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
186,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2022_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
187,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop2.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2023-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SA_CType2_2023_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
188,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2017_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
189,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2018_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
190,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2019_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
191,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2020_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
192,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2021_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
193,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2022_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
194,True,fixed,auto,WW_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2023-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,1.0,,historic_runs,,SA_CType3_2023_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
195,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-01-01,2017-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2017_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
196,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-01-01,2018-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2018_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
197,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-01-01,2019-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2019_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
198,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-01-01,2020-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2020_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
199,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-01-01,2021-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2021_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
200,True,fixed,auto,SM_sfix_hauto,sim_avgyield.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-01-01,2022-12-31,False,False,True,True,True,False,False,True,True,True,False,False,False,,,0.98,,historic_runs,,SH_CType2_2022_100_25832_etrs89-utm32n.asc,SHirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
